county_fips,county_name,state,dma_code,dma_name
21137,Lincoln,KY,541,LEXINGTON
21139,Livingston,KY,632,PADUCAH-CAPE GIRARDEAU-HARRISBURG
21141,Logan,KY,659,NASHVILLE
21143,Lyon,KY,632,PADUCAH-CAPE GIRARDEAU-HARRISBURG
21145,McCracken,KY,632,PADUCAH-CAPE GIRARDEAU-HARRISBURG
21147,McCreary,KY,557,KNOXVILLE
21149,McLean,KY,649,EVANSVILLE
21151,Madison,KY,541,LEXINGTON
21153,Magoffin,KY,541,LEXINGTON
21155,Marion,KY,529,LOUISVILLE
21157,Marshall,KY,632,PADUCAH-CAPE GIRARDEAU-HARRISBURG
21159,Martin,KY,564,CHARLESTON-HUNTINGTON
21161,Mason,KY,515,CINCINNATI
21163,Meade,KY,529,LOUISVILLE
21165,Menifee,KY,541,LEXINGTON
21167,Mercer,KY,541,LEXINGTON
21169,Metcalfe,KY,736,BOWLING GREEN
21171,Monroe,KY,659,NASHVILLE
21173,Montgomery,KY,541,LEXINGTON
21175,Morgan,KY,541,LEXINGTON
21177,Muhlenberg,KY,649,EVANSVILLE
21179,Nelson,KY,529,LOUISVILLE
21181,Nicholas,KY,541,LEXINGTON
21183,Ohio,KY,649,EVANSVILLE
21185,Oldham,KY,529,LOUISVILLE
21187,Owen,KY,515,CINCINNATI
21189,Owsley,KY,541,LEXINGTON
21191,Pendleton,KY,515,CINCINNATI
21193,Perry,KY,541,LEXINGTON
21195,Pike,KY,564,CHARLESTON-HUNTINGTON
21197,Powell,KY,541,LEXINGTON
21199,Pulaski,KY,541,LEXINGTON
21201,Robertson,KY,515,CINCINNATI
21203,Rockcastle,KY,541,LEXINGTON
21205,Rowan,KY,541,LEXINGTON
21207,Russell,KY,541,LEXINGTON
21209,Scott,KY,541,LEXINGTON
21211,Shelby,KY,529,LOUISVILLE
21213,Simpson,KY,659,NASHVILLE
21215,Spencer,KY,529,LOUISVILLE
21217,Taylor,KY,529,LOUISVILLE
21219,Todd,KY,659,NASHVILLE
21221,Trigg,KY,659,NASHVILLE
21223,Trimble,KY,529,LOUISVILLE
21225,Union,KY,649,EVANSVILLE
21227,Warren,KY,736,BOWLING GREEN
21229,Washington,KY,529,LOUISVILLE
21231,Wayne,KY,541,LEXINGTON
21233,Webster,KY,649,EVANSVILLE
21235,Whitley,KY,541,LEXINGTON
21237,Wolfe,KY,541,LEXINGTON
21239,Woodford,KY,541,LEXINGTON
22001,Acadia,LA,642,"LAFAYETTE, LA"
22003,Allen,LA,643,LAKE CHARLES
22005,Ascension,LA,716,BATON ROUGE
22007,Assumption,LA,716,BATON ROUGE
22009,Avoyelles,LA,644,"ALEXANDRIA, LA"
22011,Beauregard,LA,643,LAKE CHARLES
22013,Bienville,LA,612,SHREVEPORT
22015,Bossier,LA,612,SHREVEPORT
22017,Caddo,LA,612,SHREVEPORT
22019,Calcasieu,LA,643,LAKE CHARLES
22021,Caldwell,LA,628,MONROE-EL DORADO
22023,Cameron,LA,643,LAKE CHARLES
22025,Catahoula,LA,628,MONROE-EL DORADO
22027,Claiborne,LA,612,SHREVEPORT
22029,Concordia,LA,628,MONROE-EL DORADO
22031,De Soto,LA,612,SHREVEPORT
22033,East Baton Rouge,LA,716,BATON ROUGE
22035,East Carroll,LA,628,MONROE-EL DORADO
22037,East Feliciana,LA,716,BATON ROUGE
22039,Evangeline,LA,642,"LAFAYETTE, LA"
22041,Franklin,LA,628,MONROE-EL DORADO
22043,Grant,LA,644,"ALEXANDRIA, LA"
22045,Iberia,LA,642,"LAFAYETTE, LA"
22047,Iberville,LA,716,BATON ROUGE
22049,Jackson,LA,628,MONROE-EL DORADO
22051,Jefferson,LA,622,NEW ORLEANS
22053,Jefferson Davis,LA,642,"LAFAYETTE, LA"
22055,Lafayette,LA,642,"LAFAYETTE, LA"
22057,Lafourche,LA,622,NEW ORLEANS
22059,La Salle,LA,628,MONROE-EL DORADO
22061,Lincoln,LA,628,MONROE-EL DORADO
22063,Livingston,LA,716,BATON ROUGE
22065,Madison,LA,628,MONROE-EL DORADO
22067,Morehouse,LA,628,MONROE-EL DORADO
22069,Natchitoches,LA,612,SHREVEPORT
22071,Orleans,LA,622,NEW ORLEANS
22073,Ouachita,LA,628,MONROE-EL DORADO
22075,Plaquemines,LA,622,NEW ORLEANS
22077,Pointe Coupee,LA,716,BATON ROUGE
22079,Rapides,LA,644,"ALEXANDRIA, LA"
22081,Red River,LA,612,SHREVEPORT
22083,Richland,LA,628,MONROE-EL DORADO
22085,Sabine,LA,612,SHREVEPORT
22087,Saint Bernard,LA,622,NEW ORLEANS
22089,Saint Charles,LA,622,NEW ORLEANS
22091,Saint Helena,LA,716,BATON ROUGE
22093,Saint James,LA,622,NEW ORLEANS
22095,St John the Baptist,LA,622,NEW ORLEANS
22097,Saint Landry,LA,642,"LAFAYETTE, LA"
22099,Saint Martin,LA,642,"LAFAYETTE, LA"
22101,Saint Mary,LA,716,BATON ROUGE
22103,Saint Tammany,LA,622,NEW ORLEANS
22105,Tangipahoa,LA,622,NEW ORLEANS
22107,Tensas,LA,628,MONROE-EL DORADO
22109,Terrebonne,LA,622,NEW ORLEANS
22111,Union,LA,628,MONROE-EL DORADO
22113,Vermilion,LA,642,"LAFAYETTE, LA"
22115,Vernon,LA,644,"ALEXANDRIA, LA"
22117,Washington,LA,622,NEW ORLEANS
22119,Webster,LA,612,SHREVEPORT
22121,West Baton Rouge,LA,716,BATON ROUGE
22123,West Carroll,LA,628,MONROE-EL DORADO
22125,West Feliciana,LA,716,BATON ROUGE
22127,Winn,LA,628,MONROE-EL DORADO
23001,Androscoggin,ME,500,PORTLAND-AUBURN
23003,Aroostook,ME,552,PRESQUE ISLE
23005,Cumberland,ME,500,PORTLAND-AUBURN
23007,Franklin,ME,500,PORTLAND-AUBURN
23009,Hancock,ME,537,BANGOR
23011,Kennebec,ME,500,PORTLAND-AUBURN
23013,Knox,ME,500,PORTLAND-AUBURN
23015,Lincoln,ME,500,PORTLAND-AUBURN
23017,Oxford,ME,500,PORTLAND-AUBURN
23019,Penobscot,ME,537,BANGOR
23021,Piscataquis,ME,537,BANGOR
23023,Sagadahoc,ME,500,PORTLAND-AUBURN
23025,Somerset,ME,537,BANGOR
23027,Waldo,ME,537,BANGOR
23029,Washington,ME,537,BANGOR
23031,York,ME,500,PORTLAND-AUBURN
24001,Allegany,MD,511,"WASHINGTON, DC-HAGRSTWN"
24003,Anne Arundel,MD,512,BALTIMORE
24005,Baltimore,MD,512,BALTIMORE
24009,Calvert,MD,511,"WASHINGTON, DC-HAGRSTWN"
24011,Caroline,MD,512,BALTIMORE
24013,Carroll,MD,512,BALTIMORE
24015,Cecil,MD,512,BALTIMORE
24017,Charles,MD,511,"WASHINGTON, DC-HAGRSTWN"
24019,Dorchester,MD,576,SALISBURY
24021,Frederick,MD,511,"WASHINGTON, DC-HAGRSTWN"
24023,Garrett,MD,508,PITTSBURGH
24025,Harford,MD,512,BALTIMORE
24027,Howard,MD,512,BALTIMORE
24029,Kent,MD,512,BALTIMORE
24031,Montgomery,MD,511,"WASHINGTON, DC-HAGRSTWN"
24033,Prince Georges,MD,511,"WASHINGTON, DC-HAGRSTWN"
24035,Queen Annes,MD,512,BALTIMORE
24037,Saint Marys,MD,511,"WASHINGTON, DC-HAGRSTWN"
24039,Somerset,MD,576,SALISBURY
24041,Talbot,MD,512,BALTIMORE
24043,Washington,MD,511,"WASHINGTON, DC-HAGRSTWN"
24045,Wicomico,MD,576,SALISBURY
24047,Worcester,MD,576,SALISBURY
24510,Baltimore City,MD,512,BALTIMORE
25001,Barnstable,MA,506,BOSTON
25003,Berkshire,MA,532,ALBANY-SCHENECTADY-TROY
25005,Bristol,MA,521,PROVIDENCE-NEW BEDFORD
25007,Dukes,MA,506,BOSTON
25009,Essex,MA,506,BOSTON
25011,Franklin,MA,543,SPRINGFIELD-HOLYOKE
25013,Hampden,MA,543,SPRINGFIELD-HOLYOKE
25015,Hampshire,MA,543,SPRINGFIELD-HOLYOKE
25017,Middlesex,MA,506,BOSTON
25019,Nantucket,MA,506,BOSTON
